OUT ID	s01	s02	s03	s04	s05	s06	s07	s08	s09	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	sum1	sum2	phylum	class	order	family	genus	specie
OTU2514	0	2	4	2	0	3	0	1	1	0	1	0	6	2	2	0	0	1	1	0	1	0	0	2	1	0	1	0	0	0	1	3	1	0	0	0	0	1	1	0	2	2	2	4	1	1	4	1	0	2	3	0	67	29	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 DA111	 norank	 norank
OTU2356	0	2	0	0	2	2	0	4	1	0	0	0	0	0	2	1	2	0	3	0	0	1	0	2	0	2	0	3	1	2	1	0	0	4	4	3	1	2	0	4	2	1	2	0	0	1	2	0	1	2	0	0	67	29	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 BIrii41	 norank	 norank
OTU5813	0	0	0	0	2	3	0	0	0	0	0	0	4	23	0	0	0	0	1	0	0	0	3	0	0	0	2	0	0	0	0	1	0	0	0	2	1	0	0	0	1	0	2	1	0	3	2	1	0	0	2	1	67	29	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Coxiellaceae	 Aquicella	Unclassified
OTU644	0	0	0	1	3	4	0	2	0	0	0	2	5	3	2	1	0	3	1	0	1	4	21	0	0	0	0	0	0	0	0	3	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	67	29	 Proteobacteria	 Gammaproteobacteria	 NKB5	 norank	 norank	 norank
OTU4065	0	1	2	1	3	1	0	0	1	0	2	0	3	2	3	2	0	1	0	0	4	0	2	1	0	0	2	0	1	0	0	1	3	3	1	0	1	0	3	0	1	2	0	1	0	3	1	0	0	3	1	1	67	29	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 Caulobacter	 uncultured bacterium
OTU3295	0	1	2	1	0	0	0	1	5	0	0	0	0	0	0	1	0	2	1	0	3	1	6	0	0	0	4	0	1	2	0	0	1	5	2	2	0	0	1	7	3	0	0	0	2	1	1	0	1	2	0	0	67	30	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Phyllobacteriaceae	 Aquamicrobium	 uncultured bacterium
OTU1457	0	4	2	0	6	4	1	2	0	1	1	0	4	1	2	1	0	1	4	0	0	0	1	2	1	1	0	0	0	0	0	0	2	5	0	1	1	2	1	0	1	0	0	1	1	1	0	2	0	1	1	1	67	30	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Rhizobium	Unclassified
OTU3002	0	1	1	2	2	5	1	2	4	3	0	0	0	1	5	1	1	1	0	1	2	0	4	1	2	0	0	0	1	1	1	0	0	0	1	3	1	1	0	0	1	1	1	0	0	0	2	1	0	0	1	1	67	30	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiales Incertae Sedis	 Bauldia	 uncultured bacterium
OTU77	0	1	5	2	1	0	1	2	1	0	0	0	3	3	1	1	2	5	4	0	1	1	0	1	0	2	1	0	0	0	0	1	1	2	0	0	0	1	1	2	1	1	0	0	1	0	2	2	2	2	1	0	67	30	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 DA111	 norank	 norank
OTU5690	0	1	1	2	4	0	1	0	1	0	0	0	5	1	2	1	0	2	1	0	5	2	1	0	1	0	1	0	0	1	0	1	1	2	0	0	1	6	1	0	2	0	2	2	1	0	2	3	0	1	1	0	67	30	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 KCM-B-15	 norank	 norank
OTU6073	0	0	2	7	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	6	0	7	0	1	0	9	0	0	1	0	3	0	10	0	0	0	0	4	1	4	0	0	0	0	0	0	0	0	1	0	0	67	30	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 uncultured	 uncultured bacterium
OTU637	2	0	1	0	1	3	2	1	1	0	1	0	2	2	2	1	1	2	0	2	2	1	0	0	0	3	1	0	0	1	1	5	1	1	0	0	0	2	1	0	1	0	0	3	1	2	2	1	1	2	1	0	67	30	 Proteobacteria	 Betaproteobacteria	 Nitrosomonadales	 Nitrosomonadaceae	 uncultured	 uncultured bacterium
OTU3922	1	1	0	0	3	1	0	1	0	2	1	0	0	0	1	2	1	1	1	0	0	0	0	0	1	2	0	3	0	1	1	2	0	0	1	10	1	1	1	2	2	2	1	0	1	2	2	1	1	1	1	2	67	30	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	Unclassified	Unclassified	Unclassified
OTU3551	0	1	3	1	2	2	1	0	0	1	0	0	1	1	0	0	2	1	1	4	0	0	5	3	0	0	0	0	0	2	0	2	2	0	0	0	3	2	2	0	0	2	1	5	0	2	2	0	0	4	1	1	68	30	 Proteobacteria	 Deltaproteobacteria	 Oligoflexales	 norank	 norank	 norank
OTU3706	0	1	3	2	3	0	0	0	3	1	1	1	0	2	2	4	0	1	0	0	1	0	2	1	0	2	0	0	1	2	1	0	1	2	3	4	3	4	1	0	1	1	1	0	0	0	1	1	0	0	2	0	68	30	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas	 uncultured bacterium
OTU444	0	4	0	1	2	1	1	2	0	1	0	1	1	0	2	4	0	0	0	1	1	0	0	4	1	0	0	4	1	0	0	0	4	1	3	3	0	0	1	1	1	1	1	1	0	2	0	1	1	2	1	0	68	30	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Polyangiaceae	 Sorangium	 uncultured bacterium
OTU1964	0	4	0	0	2	4	0	1	3	1	0	2	2	2	1	2	1	0	0	1	1	1	1	2	1	1	0	1	1	1	0	0	5	4	6	1	0	0	3	0	0	0	1	0	0	1	2	1	0	0	0	0	69	30	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	Unclassified	Unclassified	Unclassified
OTU4071	0	3	0	0	2	0	0	1	0	1	6	1	1	0	2	3	0	0	0	1	1	0	3	2	1	0	0	1	1	1	0	0	1	2	2	4	2	0	2	0	1	0	1	1	1	1	1	4	0	0	1	2	69	30	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	Unclassified	Unclassified	Unclassified
OTU2945	0	1	0	0	5	0	0	1	0	0	2	0	2	2	3	0	1	2	2	0	2	0	2	0	0	0	0	2	0	0	1	1	4	2	0	3	1	0	1	1	2	1	1	1	0	3	1	2	0	1	4	2	69	30	 Proteobacteria	 Deltaproteobacteria	 Sh765B-TzT-29	 norank	 norank	 norank
OTU928	0	4	1	0	2	1	1	1	1	1	1	1	0	2	5	2	2	0	2	0	0	1	1	0	0	1	3	1	0	2	1	2	2	0	4	4	1	1	0	0	4	0	2	0	0	1	0	0	0	0	1	1	69	30	 Proteobacteria	 Betaproteobacteria	 SC-I-84	 norank	 norank	 norank
OTU8595	1	4	2	0	0	0	0	0	0	1	4	0	0	0	0	1	1	1	0	1	1	0	0	0	0	2	0	2	0	1	0	1	0	1	3	6	4	1	1	0	4	4	2	0	0	8	1	0	1	0	0	2	69	30	 Proteobacteria	 Deltaproteobacteria	 Bdellovibrionales	 Bdellovibrionaceae	 Bdellovibrio	 uncultured bacterium
OTU4250	2	2	0	1	2	0	1	2	0	2	0	0	1	0	2	3	1	1	1	0	0	0	3	1	0	1	0	3	1	2	1	0	2	1	1	1	2	0	2	2	2	1	0	2	1	1	1	2	0	0	1	2	69	30	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Polyangiaceae	 Polyangium	 uncultured bacterium
OTU2620	5	1	0	0	0	0	1	4	1	3	2	0	0	3	2	1	2	0	0	1	1	0	1	0	5	0	1	1	1	5	0	0	0	1	1	3	6	0	0	0	0	0	0	0	1	0	2	3	1	1	0	0	69	30	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Pseudoxanthomonas	Unclassified
OTU6819	0	1	3	2	3	2	1	0	1	1	2	0	2	2	1	3	2	0	0	1	1	0	1	2	2	3	1	0	0	0	1	0	4	0	2	0	0	0	3	0	2	0	1	2	1	1	1	1	1	0	1	0	70	30	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Methylobacteriaceae	 Microvirga	Unclassified
OTU7393	0	1	0	2	0	6	1	0	1	1	1	0	3	2	1	3	2	1	1	0	2	2	0	1	0	1	0	1	0	1	0	2	3	2	3	3	1	1	0	0	1	1	0	1	2	2	2	1	0	2	0	0	70	30	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 uncultured	Unclassified
OTU591	0	0	2	0	0	3	0	2	0	0	0	0	0	1	0	0	12	1	0	0	0	0	0	2	0	4	0	0	0	1	0	1	5	3	1	0	2	1	1	0	0	0	0	0	2	2	2	0	4	7	2	1	70	30	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Sandaracinaceae	 uncultured	 uncultured bacterium
OTU2383	0	1	2	2	2	6	0	0	1	1	1	0	1	2	3	1	0	1	2	1	1	0	1	2	5	0	0	1	0	1	0	2	1	1	4	2	0	2	2	0	1	1	1	3	1	0	1	1	0	1	0	0	70	30	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 norank	 norank
OTU7471	0	2	1	2	0	1	0	2	1	1	1	0	0	0	1	1	0	2	2	1	2	0	0	1	2	0	0	1	1	3	0	0	1	1	0	3	3	1	3	1	1	1	0	3	1	5	1	3	1	1	2	1	70	30	 Proteobacteria	 Betaproteobacteria	 Methylophilales	 Methylophilaceae	 uncultured	 uncultured bacterium
OTU1399	0	0	3	4	2	1	2	1	0	2	0	0	6	0	0	1	0	1	1	6	1	2	1	2	1	0	0	0	0	0	0	4	1	1	0	3	0	2	3	1	0	1	1	2	1	0	1	0	0	0	2	0	71	30	 Proteobacteria	 Deltaproteobacteria	 Syntrophobacterales	 Syntrophobacteraceae	 uncultured	Unclassified
OTU6236	0	5	3	0	0	2	0	0	0	1	1	0	3	1	2	4	1	5	3	0	0	1	0	0	1	1	0	0	0	1	1	1	2	2	2	3	0	2	1	1	1	1	0	0	0	2	1	2	0	0	1	2	71	30	 Proteobacteria	 Betaproteobacteria	 SC-I-84	 norank	 norank	 norank
OTU4832	0	1	2	1	0	0	0	1	0	0	1	0	2	1	2	1	12	0	0	1	0	1	1	0	1	6	0	0	0	0	1	1	1	0	0	0	1	2	1	3	1	0	0	3	2	3	1	1	3	3	1	1	71	30	 Proteobacteria	 Deltaproteobacteria	 Oligoflexales	 norank	 norank	 norank
OTU5665	1	3	0	0	4	3	1	1	0	1	2	0	1	0	0	1	1	2	3	1	2	0	2	2	0	0	0	0	0	0	1	3	1	0	0	2	5	0	0	0	1	0	1	1	4	2	0	2	1	4	1	2	71	31	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Sandaracinaceae	 Sandaracinus	 uncultured bacterium
OTU6985	0	1	4	2	3	2	1	1	1	0	2	0	1	0	2	1	2	1	5	0	3	3	1	1	2	0	2	1	1	0	0	0	0	3	3	2	0	1	0	0	2	0	1	1	1	3	2	0	0	0	0	1	71	31	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 uncultured	 uncultured	 uncultured bacterium
OTU8186	0	1	0	2	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	14	0	10	2	0	1	0	0	5	2	0	4	1	0	72	31	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Sandaracinaceae	 uncultured	 uncultured bacterium
OTU7354	0	0	1	3	0	2	0	2	8	1	1	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	1	1	0	3	0	1	0	4	1	10	0	0	0	3	1	0	1	0	2	0	9	0	0	1	0	0	72	31	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	 Oceanospirillaceae	 Pseudospirillum	Unclassified
OTU1363	0	2	2	2	3	1	1	0	1	3	2	0	1	3	5	1	0	2	0	1	1	2	4	2	2	1	0	1	1	0	0	5	0	2	0	0	0	0	0	0	1	0	1	0	0	2	2	1	1	1	0	0	72	31	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Erythrobacteraceae	Unclassified	Unclassified
OTU7281	2	1	0	1	1	3	0	1	9	1	1	2	0	0	1	0	1	0	0	0	2	0	4	0	0	0	0	1	1	2	1	0	0	3	7	3	1	0	1	1	3	0	1	0	1	2	2	1	0	1	0	1	72	31	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Schlegelella	Unclassified
OTU3470	0	1	1	0	4	7	0	8	0	1	2	1	1	0	3	1	0	3	2	1	1	0	2	1	1	0	0	0	0	0	1	3	2	3	1	3	0	0	1	1	1	1	1	0	1	0	2	2	0	0	0	0	72	31	 Proteobacteria	 Betaproteobacteria	 SC-I-84	 norank	 norank	 norank
OTU4941	1	0	0	0	0	5	0	2	7	0	0	0	0	1	0	1	1	3	1	0	3	0	2	2	0	0	0	0	1	0	0	2	5	5	3	2	0	0	0	2	1	0	2	0	0	1	6	1	0	0	0	0	72	31	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 uncultured	 uncultured	 uncultured bacterium
OTU2835	0	1	0	0	3	4	1	3	0	1	1	0	1	0	4	1	1	4	0	1	2	0	2	3	2	2	0	1	0	1	0	1	2	5	1	2	3	0	3	0	1	0	1	0	1	1	1	1	1	1	0	0	73	31	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadales Incertae Sedis	 Acidibacter	 uncultured bacterium
OTU981	0	4	0	0	0	1	0	4	1	3	0	0	1	0	1	2	0	4	1	0	0	1	3	1	0	1	0	11	1	1	0	0	3	5	1	4	0	0	0	1	1	6	0	1	0	0	0	1	1	0	0	1	74	31	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Polyangiaceae	 Byssovorax	 uncultured bacterium
OTU5400	0	1	3	0	0	7	0	2	2	1	0	0	1	1	1	1	1	0	2	0	2	2	4	0	0	0	0	1	2	2	0	0	1	2	6	5	0	0	1	1	2	0	0	0	2	0	5	0	1	0	0	0	74	31	 Proteobacteria	 Alphaproteobacteria	 OCS116 clade	 norank	 norank	 norank
OTU1074	2	1	3	1	0	1	0	1	0	2	3	0	0	0	1	5	1	0	0	1	0	1	6	0	3	0	0	2	0	1	0	0	1	2	1	2	5	0	0	0	2	5	0	0	1	2	2	1	1	0	0	6	74	31	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Polyangiaceae	 Chondromyces	Unclassified
OTU7250	0	1	1	0	0	2	0	9	6	0	0	0	0	0	0	3	1	0	0	0	0	0	3	0	1	0	5	1	1	3	1	2	2	0	1	4	1	0	0	1	1	0	1	0	0	0	11	0	0	1	0	1	76	31	 Proteobacteria	 Gammaproteobacteria	 34P16	 norank	 norank	 norank
OTU3936	0	0	3	3	0	0	0	0	9	1	1	0	0	2	2	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	26	1	0	3	0	0	76	31	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 uncultured	Unclassified
OTU1268	0	4	0	0	2	1	2	1	1	1	1	1	2	1	1	2	0	2	0	0	2	0	3	1	1	2	1	4	1	0	1	2	3	1	3	2	0	1	0	3	1	0	0	4	1	2	2	1	1	2	1	2	76	31	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Hyphomonadaceae	 Woodsholea	 uncultured bacterium
OTU8402	0	1	1	2	1	0	0	0	0	2	1	0	0	2	1	1	0	0	0	0	7	0	3	2	1	12	0	1	1	2	1	0	2	0	1	1	0	0	0	12	2	0	1	3	0	0	0	0	1	0	1	0	76	32	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Brucellaceae	 Ochrobactrum	Unclassified
OTU5960	0	4	1	1	4	3	1	0	1	1	0	1	2	2	5	0	0	2	0	1	1	0	1	8	1	2	0	0	1	0	1	1	1	3	5	2	0	0	0	3	1	0	0	0	0	1	1	2	0	2	1	0	76	32	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 Pseudolabrys	 uncultured bacterium
OTU5837	2	0	0	1	0	0	0	1	0	1	0	0	0	5	0	1	0	2	0	1	1	0	0	0	6	0	2	0	0	1	0	1	3	0	0	1	1	5	0	0	4	6	0	16	1	1	0	3	0	0	0	2	76	32	 Proteobacteria	 Gammaproteobacteria	 Cellvibrionales	 Cellvibrionaceae	 Cellvibrio	 uncultured bacterium
OTU4626	1	1	3	4	0	0	4	0	0	1	0	1	4	5	3	0	1	3	1	0	2	3	0	2	1	4	0	0	1	0	0	1	4	0	0	0	1	1	5	0	1	1	0	2	0	0	0	0	0	2	1	0	76	32	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Coxiellaceae	 uncultured	 uncultured bacterium
OTU1812	0	0	0	1	0	1	2	3	0	0	0	2	4	2	0	1	1	0	1	5	0	1	2	2	0	0	1	1	1	0	0	1	0	0	0	3	1	5	1	0	0	1	1	5	0	1	2	1	2	2	7	2	77	32	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 Thalassospira	 uncultured bacterium
OTU3612	1	1	0	1	1	1	0	2	0	1	1	2	1	1	2	1	1	0	1	1	1	3	7	1	2	4	0	3	0	1	0	0	2	0	0	4	1	0	0	1	4	2	1	3	4	0	0	3	0	0	1	0	77	32	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiales Incertae Sedis	 Bauldia	 uncultured bacterium
OTU6635	0	2	1	0	2	5	0	0	1	1	1	0	0	1	2	6	0	1	0	2	2	1	2	2	2	2	0	0	0	0	1	2	0	3	3	3	1	4	1	1	1	1	1	2	0	2	2	1	0	0	1	0	77	32	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 Variibacter	Unclassified
OTU4892	0	1	1	2	1	3	0	1	1	2	2	1	0	1	1	3	0	3	0	0	2	0	0	2	3	1	0	1	1	0	0	2	5	2	6	2	1	1	0	0	1	2	2	0	0	1	2	3	0	0	1	1	77	32	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Rhodospirillaceae	 Defluviicoccus	 uncultured bacterium
OTU8523	2	1	1	2	4	1	0	3	1	1	2	0	3	2	1	2	0	2	2	1	2	1	2	2	0	2	0	0	0	0	1	0	0	1	0	3	2	1	0	0	0	7	4	0	0	3	0	1	0	1	2	1	77	32	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 BIrii41	 norank	 norank
OTU6452	0	1	0	1	3	0	6	1	0	1	0	0	4	2	1	1	1	2	0	4	1	0	2	2	2	2	1	2	1	0	1	1	2	0	0	0	3	0	5	0	1	0	1	1	1	1	1	1	0	2	1	2	77	32	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 KD3-10	 norank	 norank
OTU2989	3	1	1	2	0	0	3	0	1	0	1	1	2	3	2	2	3	0	1	1	1	0	2	2	1	2	0	0	1	0	0	1	1	1	1	2	1	1	2	1	0	1	0	4	1	4	2	2	1	3	0	2	78	32	 Proteobacteria	 Deltaproteobacteria	 Oligoflexales	 norank	 norank	 norank
OTU4888	0	4	1	2	4	1	0	3	1	1	1	0	0	1	2	3	0	0	2	1	0	0	1	1	1	2	0	3	1	1	0	1	0	1	2	3	2	3	0	0	0	0	0	2	0	3	3	1	2	1	4	2	78	32	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Haliangiaceae	 Haliangium	 uncultured bacterium
OTU8240	2	1	0	4	6	0	1	0	1	6	0	0	0	2	5	1	0	0	1	1	2	0	1	3	7	1	0	2	1	2	1	0	0	0	4	0	0	0	0	0	0	1	0	0	2	0	1	2	0	1	1	0	78	32	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Lysobacter	 Lysobacter concretionis
OTU4515	0	1	2	2	0	0	1	3	2	1	0	2	4	5	3	0	2	4	4	0	2	0	1	0	1	2	3	0	1	1	0	1	0	0	2	1	2	8	0	0	0	1	2	1	1	2	0	0	0	0	0	0	78	32	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 Phenylobacterium	Unclassified
OTU8586	1	0	5	3	0	0	0	1	1	0	1	0	4	9	1	1	0	3	1	0	0	1	0	2	0	0	0	0	0	0	0	3	1	0	0	1	3	3	1	0	3	2	0	2	1	2	2	3	1	0	5	0	78	32	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 DA111	 norank	 norank
OTU2058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	6	0	0	0	78	32	 Proteobacteria	 Deltaproteobacteria	 Bdellovibrionales	 Bdellovibrionaceae	 Bdellovibrio	 uncultured bacterium
OTU6191	0	2	0	1	3	5	1	4	0	0	1	1	2	2	3	5	2	3	0	0	2	0	2	1	2	0	0	1	0	1	0	1	0	0	2	4	1	1	2	0	0	3	1	2	1	1	0	1	0	1	2	1	78	32	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Haliangiaceae	 Haliangium	 uncultured bacterium
OTU4270	1	2	0	1	3	2	2	0	1	1	0	1	2	2	3	7	2	1	0	0	1	2	1	2	0	5	0	0	0	0	1	1	5	1	0	0	1	3	1	2	0	1	0	1	4	0	1	1	3	0	0	0	79	32	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Bradyrhizobiaceae	 Bradyrhizobium	 Bradyrhizobium japonicum
OTU5823	0	1	0	1	3	3	1	2	1	1	2	1	2	1	2	4	0	0	0	1	1	2	1	2	0	0	0	2	1	2	1	0	3	5	4	3	1	0	0	0	1	0	0	0	1	3	1	3	1	3	1	0	79	32	 Proteobacteria	 Deltaproteobacteria	 GR-WP33-30	 norank	 norank	 norank
OTU7631	0	0	2	2	0	1	0	7	2	1	0	1	0	1	2	3	0	2	2	3	1	1	14	0	0	0	1	0	0	1	0	1	2	3	1	3	0	0	0	0	0	0	0	0	0	5	2	5	0	1	0	0	79	32	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Rhizobium	Unclassified
OTU1417	0	0	5	0	0	1	0	0	1	1	1	1	7	4	0	0	0	5	0	1	1	0	1	0	2	0	0	0	0	0	1	6	1	3	2	1	0	1	1	3	1	2	0	6	1	0	2	4	0	2	0	1	79	32	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 uncultured	 uncultured bacterium
OTU3908	0	6	2	2	2	1	0	2	0	1	1	0	0	1	1	0	4	3	1	0	0	0	2	0	0	2	0	2	0	2	0	1	2	0	0	3	5	0	0	1	4	1	0	2	0	3	0	3	1	0	4	3	79	32	 Proteobacteria	 Deltaproteobacteria	 Bdellovibrionales	 Bdellovibrionaceae	 Bdellovibrio	Unclassified
OTU7586	35	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	2	0	4	0	0	0	0	4	0	3	2	1	0	0	0	4	2	0	0	1	0	1	1	1	0	1	0	0	79	32	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Sandaracinaceae	 uncultured	 uncultured bacterium
OTU4074	0	4	0	0	3	0	1	4	0	1	0	1	4	2	3	0	0	3	3	1	2	0	2	2	1	1	0	2	0	1	1	1	2	2	1	1	0	0	1	0	1	2	2	3	1	2	1	4	0	1	0	0	80	32	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 MNG7	 norank	 norank
OTU544	0	5	0	0	4	0	2	1	1	1	0	1	1	2	3	6	3	1	0	0	1	0	2	0	0	1	1	0	1	0	0	1	2	5	8	1	1	1	0	3	1	1	0	0	0	2	2	1	0	1	0	0	80	32	 Proteobacteria	 Deltaproteobacteria	 GR-WP33-30	 norank	 norank	 norank
OTU7537	0	2	0	0	2	0	0	4	1	0	2	2	4	0	1	2	1	5	1	1	1	1	2	2	2	0	0	1	3	0	0	3	3	4	3	3	3	0	3	1	1	0	1	1	0	2	1	1	1	0	1	0	80	32	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Polyangiaceae	 Polyangium	 uncultured bacterium
OTU6497	0	3	1	2	3	2	1	3	0	0	1	0	1	1	4	2	1	3	0	0	2	0	4	2	2	0	0	3	0	0	1	0	2	1	0	0	1	0	1	0	3	2	2	4	1	4	2	2	0	2	1	1	80	32	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 uncultured	 uncultured	Unclassified
OTU4877	0	1	3	3	0	2	1	0	4	1	0	0	1	1	0	1	2	1	2	1	1	1	3	0	0	0	3	1	1	2	0	3	2	0	0	2	0	0	4	4	3	1	0	2	3	0	5	1	0	2	0	0	81	32	 Proteobacteria	 Deltaproteobacteria	 Oligoflexales	 norank	 norank	 norank
OTU8513	0	0	4	5	1	0	1	0	10	3	0	0	1	0	1	1	0	1	0	1	3	0	2	0	2	0	0	0	1	0	0	3	2	1	0	1	1	2	1	2	4	0	2	1	1	1	5	0	0	1	0	0	81	32	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae	 Phenylobacterium	 uncultured bacterium
OTU1006	0	1	1	3	2	1	1	2	1	2	2	1	3	0	5	1	1	1	2	1	2	0	2	2	0	1	1	1	1	0	1	0	2	5	0	3	0	0	1	0	1	4	2	1	0	5	1	1	1	0	1	0	81	33	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 KF-JG30-B3	 norank	 norank
OTU2723	0	6	0	0	2	1	0	3	0	0	0	0	2	1	3	5	1	0	1	0	1	1	2	2	2	3	0	1	0	1	0	0	2	2	4	3	4	2	1	1	2	1	2	0	1	2	0	3	1	0	1	2	81	33	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 BIrii41	 norank	 norank
OTU2609	0	2	2	4	5	1	1	2	1	1	2	1	0	0	3	6	2	4	1	1	0	0	0	2	2	1	0	0	0	1	0	1	0	1	6	3	0	1	1	1	4	0	0	0	0	1	2	1	0	0	2	1	81	33	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadales Incertae Sedis	 uncultured	 uncultured bacterium
OTU2017	0	4	0	1	4	2	1	1	0	1	0	0	2	2	2	6	2	3	1	0	0	0	3	2	3	1	0	2	1	0	1	1	2	2	5	1	1	1	1	0	0	10	0	0	0	0	0	0	0	0	1	2	81	33	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae	 Pedomicrobium	 uncultured bacterium
OTU4342	1	1	0	1	5	1	0	1	1	1	2	1	0	3	2	3	2	1	0	2	0	2	0	2	2	1	0	5	0	1	0	0	2	2	2	2	0	0	3	1	1	4	1	0	1	0	0	5	0	2	0	1	81	33	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Phyllobacteriaceae	 Mesorhizobium	Unclassified
OTU6491	0	0	8	5	2	1	0	3	1	0	1	0	2	3	1	1	0	1	2	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	2	2	3	1	1	0	1	2	2	3	3	2	5	3	0	1	5	0	81	33	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 DA111	 norank	 norank
OTU1500	2	3	1	2	3	2	3	1	1	1	0	1	1	1	2	1	0	0	1	2	0	1	4	1	2	0	1	0	1	1	1	0	3	4	1	7	2	0	2	1	1	2	1	1	1	1	0	1	1	1	0	1	81	33	 Proteobacteria	 Betaproteobacteria	 TRA3-20	 norank	 norank	 norank
